DocID,NetSales_LLM,OperatingIncome_LLM,Sentiment_LLM
S100RM4J,,,
S100Q2BG,1005590000000.0,34715000000.0,0.6
S100Q2CI,133291000000.0,8564000000.0,0.0
S100M88A,2224073000000.0,161980000000.0,
S100T3PI,617000000.0,,0.2
S100OE0D,335138000000.0,,
S100VF2E,3016281000000.0,,0.0
S100T3PZ,17467164000.0,,0.0
S100RM5E,899551000000.0,147000000000.0,0.7
S100VFD7,6868000000.0,,0.0
S100M88M,1448385000.0,-23927000.0,
S100OE0E,11975131000.0,,-0.2
S100RM5R,578057000000.0,20794000000.0,
S100Q2DD,2317088000.0,,-0.2
S100VFHI,152642000000.0,,-0.2
S100T3Q4,4480592000.0,,0.2
S100Q2EM,281995000000.0,38306000000.0,
S100OE1B,12409438000.0,,0.3
S100M89P,763891000.0,191731000.0,0.6
S100RM6F,4154808000.0,-34697000.0,
S100T3QS,2841077000000.0,,-0.2
S100VFIF,,,-0.2
S100M8BB,68326000000.0,19437000000.0,0.6
S100OE28,5495015000000.0,,0.0
S100T3S4,570463000000.0,,0.6
S100Q2FW,216649000000.0,20013000000.0,
S100VFKM,77041446000.0,,-0.3
S100Q2GI,655788000000.0,,
S100RM7S,1229186000.0,136651000.0,
S100RM7I,2234774000.0,214967000.0,
S100M8BU,,,
S100VFMC,4376654000.0,,0.0
S100OE2A,722471000000.0,,0.0
S100T3U6,3782637000.0,,0.0
S100M8BV,123739000000.0,14335000000.0,
S100OE2B,283777000000.0,,0.2
S100RM8L,130802000000.0,9118000000.0,
S100Q2IN,2636735000000.0,173285000000.0,
S100T3UY,13011000000.0,,
S100VFNW,1628448000000.0,,0.3
S100T3W0,1469415000000.0,,0.6
S100Q2KH,314093000000.0,33688000000.0,0.4
S100RM96,36953000000.0,25038000000.0,0.6
S100OE2P,452124000000.0,,0.4
S100M8BY,354621000000.0,,
S100VFPA,3146000000.0,,0.6
S100M8CT,2256843000000.0,280068000000.0,0.5
S100Q2MR,29876294000.0,11115385000.0,
S100OE3Q,1758587000000.0,,0.1
S100T3X0,2434152000.0,,0.6
S100RM99,139738000000.0,9645000000.0,0.7
S100VFR6,1348479000000.0,,0.0
S100RM9F,61205000000.0,4649000000.0,0.6
S100T3XS,402767000000.0,,
S100M8D3,693358000000.0,47566000000.0,
S100Q2N2,390158000000.0,75414000000.0,
S100OE3R,320949000000.0,,-0.2
S100M8EU,141578000000.0,,0.2
S100OE3W,602696000000.0,31410000000.0,0.3
S100VFVJ,9716004000.0,,0.6
S100Q2PA,511332000000.0,24754000000.0,0.0
S100RM9G,11562106000.0,834003000.0,0.0
S100VFVQ,990586000000.0,,0.2
S100T3YZ,290558000000.0,,0.6
S100M8FE,88355000000.0,3120000000.0,0.6
S100OE5O,,,
S100T41C,,,0.3
S100RM9R,179670000000.0,,0.0
S100VFYA,,,0.4
S100Q2PB,986103000000.0,,0.0
S100Q2QR,367194000000.0,24552000000.0,
S100RMA6,38665000000.0,3108000000.0,
S100T41V,,,-0.4
S100M8FO,888940000000.0,88363000000.0,0.0
S100RMA8,61556000000.0,1720000000.0,
S100M8FV,137474000000.0,,0.3
S100Q2SF,114208000000.0,,
S100RMAI,95351000000.0,13277000000.0,0.6
S100T45G,973038000000.0,,0.1
S100Q2SH,103114000000.0,23133000000.0,0.4
S100M8G9,307402000000.0,,0.6
S100T430,3923340000.0,,0.5
S100M8I5,38442000000.0,9094000000.0,0.6
S100RMB3,476814000000.0,36289000000.0,
S100Q2U2,2911973000000.0,94825000000.0,0.5
S100T4BK,1523120000.0,,-0.3
S100M8IG,278000000.0,-1362000000.0,-0.6
S100RMBL,86242000000.0,4808000000.0,0.6
S100Q2V2,196863000000.0,29957000000.0,0.7
S100T4F2,552825000000.0,,0.0
S100M8JM,302296000000.0,,0.6
S100M8KQ,824877000000.0,13282000000.0,
S100Q2VA,3071322000000.0,401943000000.0,0.0
S100T4G7,2769091000000.0,,0.2
S100RMC7,1795201000.0,55729000.0,0.0
S100Q2W4,527143000000.0,43594000000.0,0.5
S100M8KU,1356574000000.0,283099000000.0,
S100T4HC,3574924000.0,,-0.2
S100RMCX,285393000000.0,,0.3
S100RMDG,2849000000.0,303000000.0,0.7
S100T4L3,5191074000.0,,0.0
S100Q2W9,501467000000.0,48707000000.0,
S100M8L7,1422000000.0,26000000.0,0.2
S100Q2WE,533765000000.0,,
S100M8L9,23085000.0,-7540867000.0,-0.6
S100T4LA,375946000000.0,,0.3
S100RMDI,1078789000000.0,,0.4
S100RME5,775466000000.0,68606000000.0,
S100Q2WX,419211000000.0,80597000000.0,0.6
S100T4LI,71426000000.0,,
S100M8LY,166862000000.0,4393000000.0,0.0
S100Q2XH,1596525000000.0,-14926000000.0,-0.2
S100RME7,3900000.0,-133723000.0,0.5
S100T4LL,1288869000000.0,,-0.7
S100M8MJ,152607000000.0,2875000000.0,0.6
S100Q2YC,2985667000000.0,303757000000.0,
S100RMEX,5990454000.0,916413000.0,
S100M8MT,11613531000.0,5854395000.0,0.6
S100Q2YZ,4763778000.0,880754000.0,0.0
S100T4LQ,381989000000.0,,0.0
S100RMFO,2540752000000.0,113730000000.0,
S100T4MO,2134393000000.0,,0.0
S100RMFX,134552000000.0,8218000000.0,0.1
S100M8N7,162590000000.0,,0.6
S100Q2Z8,1441095000000.0,65713000000.0,0.6
S100T4MW,977370000000.0,,0.0
S100M8NQ,3531161000.0,226778000.0,0.0
S100Q2ZI,167875000000.0,20410000000.0,0.6
S100T4N7,254286000000.0,,0.2
S100M8P8,131239000000.0,10505000000.0,
S100Q2ZR,1727084000000.0,112006000000.0,0.7
S100RMFY,109220000000.0,2622000000.0,-0.2
S100RMGE,129429000000.0,14310000000.0,0.3
S100T4P2,3194521000.0,,0.2
S100Q2ZS,1295178000000.0,410541000000.0,
S100M8PG,134941000000.0,24177000000.0,0.6
S100RMGS,461026000000.0,,
S100M8PR,46000000000.0,3704000000.0,0.0
S100Q30F,948276000000.0,127131000000.0,
S100RMH2,2785261000.0,23100000.0,0.3
S100T4RJ,2164516000000.0,,0.0
S100M8Q7,235921000000.0,18621000000.0,
S100Q30V,316681000000.0,61175000000.0,
S100T4PX,1089553846154.0,,0.0
S100RMJ7,,,0.0
S100M8R4,67619000000.0,,
S100T4SE,2069577000.0,,0.0
S100Q31N,31060000000.0,23902000000.0,0.4
S100RML5,166127000000.0,10322000000.0,
S100T4T7,4440056000.0,,0.6
S100Q32G,,,0.0
S100M8RB,434239000000.0,128818000000.0,
S100M8RF,992445000.0,270982000.0,
S100RMM4,119536000000.0,18188000000.0,
S100T4UC,1304552000000.0,45312000000.0,-0.2
S100RML8,215252000000.0,29644000000.0,
S100M8RI,2429726000.0,284331000.0,
S100T4W3,373563000000.0,,-0.2
S100Q32J,158048000000.0,7084000000.0,
S100Q32H,1693296000000.0,,0.0
S100RMMR,50777000000.0,19188000000.0,0.7
S100M8SG,4519207000.0,245935000.0,
S100T4WQ,1901202000.0,,
S100T4X3,2071315000000.0,,-0.6
S100RMMT,214368000000.0,9578000000.0,0.6
S100Q337,229976000000.0,19633000000.0,0.3
S100M8T0,5689307000.0,577291000.0,
S100RMN9,101251000000.0,14269000000.0,
S100Q33C,54334000000.0,7013000000.0,0.6
S100M8T6,31482000000.0,3768000000.0,
S100Q349,600005000000.0,25462000000.0,
S100T4XQ,190134000.0,,-0.9
S100T4Z1,118590000000.0,,0.0
S100RMNO,46096000000.0,4256000000.0,
S100M8T7,83640000000.0,8399000000.0,
S100RMNQ,316935000000.0,17877000000.0,-0.2
S100Q36U,2938046000000.0,105292000000.0,0.3
S100M8TU,41157000000.0,16448000000.0,0.6
S100T4Z9,1733169000000.0,,-0.2
S100T4ZB,9871866000.0,,0.0
S100Q36Y,1528608000000.0,39608000000.0,0.3
S100RMO5,234148000000.0,14663000000.0,0.5
S100M8UH,1479134000000.0,,0.0
S100RMOM,889455000000.0,52509000000.0,
S100M8UI,,,0.0
S100Q38P,,,0.0
S100T51H,1000000000.0,,0.6
S100Q38Y,339472000000.0,45780000000.0,
S100T51R,4086864000.0,,0.5
S100Q39Y,2132440000000.0,-213493000000.0,-0.9
S100RMP4,158506000000.0,13458000000.0,0.2
S100M8UO,46499000000.0,11875000000.0,
S100M8V1,4613000000.0,519000000.0,0.0
S100RMPD,4624996000000.0,,
S100T53A,431911000000.0,,0.0
S100RMQ0,200407000000.0,22025000000.0,0.0
S100Q3CW,1626393000000.0,,
S100Q3C8,,,0.0
S100RMQG,48036000000.0,15393000000.0,0.6
S100T53R,609473000000.0,,0.3
S100T559,34475000000.0,,0.0
S100M8VP,101317000000.0,,0.6
S100T56Z,985333000000.0,,0.0
S100M8WJ,114215000000.0,3106000000.0,
S100RMQI,66966000.0,-359215000.0,
S100Q3DK,8020066000.0,-97719000.0,-0.7
S100M8WC,136898000000.0,8404000000.0,
S100RMSY,137694000000.0,6994000000.0,
S100Q3DS,367501000000.0,21421000000.0,
S100M8WM,719729000.0,290170000.0,
S100T57E,11680000000.0,,
S100Q3DZ,958469000000.0,69078000000.0,0.0
S100RMU5,73156000000.0,7244000000.0,0.6
S100M8WS,24337000000.0,3181000000.0,0.5
S100Q3G1,339816000000.0,26716000000.0,
S100T58G,1442574000000.0,,0.3
S100RMTB,181086000000.0,16660000000.0,0.6
S100T58N,4180972000000.0,,
S100RMUB,966593000000.0,256367000000.0,
S100Q3HU,4182893000000.0,,
S100T59J,,,-0.4
S100M8Y7,,,
S100M8YE,90306000.0,-178553000.0,-0.9
S100Q3I3,623847000000.0,-26847000000.0,
S100RMUF,972800000000.0,-125087000000.0,0.4
S100T5AK,2239017000000.0,,-0.6
S100M8ZH,3535905000.0,116877000.0,0.0
S100RMUW,318511000000.0,18832000000.0,
S100M8ZX,23117551000.0,,0.3
S100T5BD,780938000000.0,,0.2
S100Q3IK,1784638000000.0,53815000000.0,
S100Q3I5,44561000000.0,17927000000.0,0.4
S100RMW0,124400000000.0,15377000000.0,
S100T5CH,14082580000.0,,0.0
S100Q3K0,303517000000.0,10768000000.0,
S100T5DN,3060751000.0,,0.5
S100RMW5,3454863000.0,480490000.0,0.6
S100M91N,160036000000.0,14616000000.0,
S100Q3K5,374880000000.0,18994000000.0,0.6
S100M90R,881933000000.0,77300000000.0,0.8
S100RMWD,139178000000.0,-5742000000.0,
S100T5DY,162270000000.0,,-0.3
S100M93S,81592000.0,-466140000.0,-0.4
S100Q3KZ,2257045000000.0,,0.0
S100RMWE,47131000000.0,4033000000.0,0.3
S100T5FC,3970292000.0,,0.5
S100M95E,196209000.0,-1163914000.0,-0.9
S100Q3L1,402180000000.0,61388000000.0,
S100M95T,97116000000.0,26125000000.0,
S100T5FS,423356000000.0,,0.0
S100Q3L3,92267000000.0,8970000000.0,0.6
S100RMXQ,79854000000.0,5829000000.0,0.6
S100RMXR,5142904000.0,895964000.0,0.6
S100Q3M1,317483000000.0,24744000000.0,0.3
S100RMY5,54939000000.0,14998000000.0,-0.2
S100T5GY,896362000.0,,-0.8
S100M96O,111931000000.0,4985000000.0,0.3
S100M96Z,164197000000.0,9599000000.0,0.0
S100T5H8,1111367000000.0,,0.0
S100RMYB,503399000000.0,26302000000.0,
S100Q3NZ,261280000000.0,22512000000.0,0.6
S100T5J9,474362000000.0,,0.0
S100M97M,180523000.0,-612285000.0,-0.8
S100Q3PJ,95127000000.0,9940000000.0,
S100RMYJ,106196000000.0,6859000000.0,0.0
S100T5K0,3559238000.0,,
S100RMZ0,385183000000.0,24472000000.0,
S100M997,294325000000.0,,
S100Q3PL,579239000000.0,14602000000.0,
S100T5K7,6485207000.0,,-0.2
S100M998,664712000000.0,104717000000.0,
S100Q3PW,1019151000000.0,306369000000.0,0.6
S100RN00,10071813000.0,815949000.0,0.6
S100M99T,,,0.0
S100T5KA,5154283000.0,,0.1
S100Q3Q6,9739508000.0,1008266000.0,0.0
S100RN0U,408042000000.0,,0.1
S100T5KL,59324000000.0,,0.6
S100M99X,23604000000.0,1098000000.0,0.0
S100RN17,184557000000.0,5071000000.0,
S100T5KO,52767000000.0,,0.6
S100Q3QE,1169170000000.0,28631000000.0,
S100M9A2,1423787000.0,111718000.0,0.0
S100Q3RV,580283000000.0,27158000000.0,-0.2
S100T5KX,3240539000.0,,0.3
S100RN1P,692925000000.0,83738000000.0,
S100M9A6,32503000000.0,18459000000.0,
S100Q3SL,1258655000000.0,,0.0
S100RN1S,29135000000.0,6962000000.0,0.6
S100T5R7,59692369000.0,,
S100M9A7,582653000000.0,56318000000.0,0.8
S100Q3TE,,,0.0
S100RN1Z,40455000000.0,9057000000.0,0.0
S100T5T1,31499316000.0,,
S100M9BH,128195000000.0,9854000000.0,
S100Q3TF,1023560000000.0,44583000000.0,
S100Q3TP,234317000000.0,21338000000.0,0.6
S100RN2W,42527000000.0,4115000000.0,
S100RN2X,29714000000.0,3530000000.0,0.0
S100M9CI,1320666000.0,314976000.0,0.6
S100T5UE,15921300000.0,,
S100T5W2,13136644000.0,,0.4
S100M9D4,1703187000.0,400016000.0,0.3
S100Q3UG,167579000000.0,17528000000.0,0.6
S100M9E3,142647000000.0,26564000000.0,
S100T5WH,1232393000.0,,0.3
S100RN38,891848000.0,471035000.0,0.6
S100Q3V5,1715711000000.0,,
S100T5WI,518632000000.0,,0.6
S100RN3U,61321000000.0,12903000000.0,
S100M9E4,1608976000.0,191520000.0,
S100OE64,1922884000000.0,,-0.2
S100Q3V9,1110377000000.0,25635000000.0,
S100T5WJ,2900886000.0,,0.0
S100VFYU,2576179000000.0,,
S100OE74,708201000000.0,,0.0
S100M9ES,62662000000.0,6580000000.0,0.6
S100Q3VF,383008000000.0,24167000000.0,0.4
S100T5WP,941790000000.0,,0.3
S100VFZI,12115287000.0,,
S100M9F7,419841000000.0,12734000000.0,
S100OE7X,2249603000.0,,0.4
S100T5XZ,248691000000.0,,0.0
S100Q3VM,255616000000.0,41315000000.0,0.2
S100M9FC,4621868000.0,-375424000.0,0.25
S100OE94,3290921000000.0,,0.0
S100VG0G,4931476000.0,,0.4
S100T609,125315000000.0,,0.6
S100VG6U,31230000000.0,,0.0
S100OE9F,645049000000.0,,0.0
S100M9FT,1537743000.0,216129000.0,
S100Q3X7,,,
S100VG7L,653919000000.0,,0.0
S100Q3WS,72094000000.0,,0.0
S100T61I,363946000000.0,,
S100M9G4,55575000000.0,-206000000.0,0.2
S100OEAB,4391317000.0,,0.0
S100VG8D,277407000000.0,,
S100T61M,28712194000.0,,0.0
S100Q3XP,8476287000000.0,1079742000000.0,0.0
S100M9GA,49821000000.0,-8832000000.0,0.2
S100OEC1,679736000000.0,,-0.2
S100Q3XS,127029000000.0,14622000000.0,0.6
S100T61O,26010571000.0,,0.6
S100VGBF,4218230000.0,,0.0
S100Q3Z2,1314745000.0,312559000.0,
S100OEEK,366160000000.0,,0.4
S100VGBM,,,-0.3
S100T62M,3123349000.0,,0.0
S100M9H3,899996000.0,-211482000.0,0.0
S100OEGO,3310744000.0,,0.0
S100M9GS,109812000000.0,19102000000.0,
S100OEH2,,,-0.3
S100Q3Z6,700616000000.0,34416000000.0,0.5
S100M9H6,1033595000000.0,,0.7
S100VGC8,5401367000.0,,
S100Q3ZK,265627000000.0,34885000000.0,0.3
S100T62O,121000000.0,-3379000000.0,-0.2
S100T62P,1591722000000.0,,0.5
S100M9HN,325710000.0,-47065000.0,0.4
S100VGDD,2905981000.0,,0.3
S100Q401,1395967000000.0,66400000000.0,0.0
S100VGDJ,2452912000.0,,-0.6
S100OEI0,,,-0.3
S100M9HS,370591000000.0,53227000000.0,
S100T640,3720710000.0,,0.0
S100OEIA,831794000000.0,,0.0
S100T65H,63038000.0,,0.1
S100Q40N,308733000000.0,26060000000.0,0.0
S100VGFP,450993000000.0,,0.0
S100M9ID,1613694000.0,-538403000.0,-0.4
S100T66J,,,0.0
S100OEJM,,,
S100VGH7,4625427000.0,,0.6
S100M9IS,142344000000.0,15332000000.0,
S100Q418,7373196000000.0,,0.6
S100OEJS,74485306000.0,,0.6
S100M9J1,1234016000.0,117635000.0,
S100T66Z,279974000000.0,,-0.7
S100OEK9,,,0.1
S100VGI5,448145000000.0,,0.0
S100Q41B,724769000000.0,,0.0
S100Q41E,1925323000000.0,,
S100VGM1,69878000000.0,,0.3
S100OEL7,5690606000000.0,985746000000.0,
S100T67K,7653414000.0,,
S100M9J7,15799000.0,-115855000.0,0.4
S100Q41J,10175064000.0,4933293000.0,
S100M9JU,559211000.0,33839000.0,
S100T69R,,,-0.2
S100VGMJ,6247242000.0,,0.6
S100T69Y,2315088000.0,,
S100OELJ,214157000000.0,,-0.2
S100Q427,1238596000000.0,290260000000.0,0.6
S100OELK,657847000000.0,,0.0
S100VGMV,565358000000.0,,0.6
S100M9K7,10802000000.0,-59000000.0,
S100T6BT,18199231000.0,,-0.6
S100VGND,59973669000.0,,0.2
S100Q42V,1026721000000.0,119202000000.0,0.0
S100OEQM,865166000000.0,,-0.3
S100M9KG,34697000000.0,2565000000.0,0.0
S100Q44Q,57252423000.0,9232335000.0,0.3
S100M9M0,925498000.0,20110000.0,0.4
S100T6DP,350063000000.0,12493000000.0,0.6
S100VGO2,4186461000.0,,-0.2
S100OES2,31901277000.0,,0.2
S100Q457,55100000000.0,18124000000.0,0.7
S100M9MC,59447000000.0,3844000000.0,0.7
S100T6F4,152985000.0,,-0.8
S100VGPL,4767519000.0,,0.6
S100OES8,1811759000000.0,,0.2
S100Q45F,25278177000.0,3501818000.0,
S100T6JJ,774113000000.0,40267000000.0,0.6
S100M9ON,1127927000.0,111782000.0,0.6
S100VGVI,1638720000000.0,,
S100OET5,270883000000.0,,0.6
S100T6K0,11817209000.0,,-0.4
S100Q45N,821027000000.0,3388000000.0,
S100VGVW,826895000000.0,,-0.2
S100OETK,32191705000.0,,-0.3
S100M9PA,151266000000.0,,
S100Q463,107583000000.0,17755000000.0,0.0
S100VGWL,193277000.0,,-0.6
S100T6L3,2922428000.0,,0.6
S100OEWH,4476758000000.0,,-0.4
S100M9PN,105949000000.0,4452000000.0,0.4
S100Q46O,1547265000.0,94029000.0,0.3
S100T6LT,16999277000.0,,0.6
S100OEYJ,2495588000000.0,,
S100VGWO,1094746000000.0,,0.1
S100Q48H,191078000000.0,15927000000.0,
S100M9PT,,,
S100T6MT,2213709000.0,,0.35
S100M9Q5,148102000000.0,6095000000.0,0.0
S100Q48V,2023476000000.0,56068000000.0,0.0
S100OEYY,199194000000.0,,
S100VGX2,88475000000.0,,0.0
S100VGXH,445495000000.0,,0.3
S100M9QC,65759000000.0,4232000000.0,
S100T6PH,2608600000.0,,
S100Q49P,2773136000000.0,-219325000000.0,0.0
S100OF3Q,465406000000.0,,-0.2
S100M9QT,51036000000.0,17225000000.0,0.6
S100VH0G,463724000000.0,,
S100T6PI,316818000.0,,0.0
S100Q4AO,247497000000.0,19506000000.0,
S100VH1X,1107668000000.0,,
S100T6RK,4864465000.0,,0.3
S100M9QZ,35058000000.0,2148000000.0,
S100OF88,468956000000.0,,0.0
S100OF9D,89476000000.0,,
S100T6RZ,929587000.0,,
S100M9R1,38866000000.0,12591000000.0,0.6
S100Q4AT,701814000000.0,23690000000.0,0.0
S100VH4I,405477000000.0,,0.0
S100VH52,3107575000.0,,
S100T6TC,7681681000.0,,0.2
S100Q4AZ,912231000000.0,,0.0
S100OF9S,554809000000.0,,-0.3
S100M9RH,33841000.0,-112443000.0,-0.2
S100Q4B3,141626000000.0,10578000000.0,0.3
S100VH78,316000000.0,,0.2
S100T6V8,2482032000.0,,0.6
S100M9RR,17078000000.0,1135000000.0,
S100OF9W,,,
S100Q4BW,3522496000.0,607261000.0,0.6
S100T6VE,3178169000.0,,-0.4
S100VH7L,2338385000000.0,,-0.2
S100M9SL,1474745000.0,-166032000.0,0.3
S100Q4C2,368394000000.0,12988000000.0,
S100OFBO,293830000000.0,,-0.2
S100M9UO,536040000.0,44644000.0,0.6
S100T6VU,2018568000000.0,,0.0
S100VH95,3857729000.0,,0.6
S100OFBV,6994000000.0,,0.0
S100M9UP,74890000.0,-498171000.0,
S100T6WH,33460000000.0,747000000.0,0.0
S100VH9B,,,-0.3
S100OFCB,4461103000.0,,0.0
S100Q4CR,762988000000.0,16950000000.0,
S100Q4CX,561154000000.0,16126000000.0,0.0
S100T6WM,994995000.0,,0.6
S100VH9G,4072136000.0,,0.2
S100M9VN,490216000.0,91005000.0,0.0
S100Q4CZ,706522000000.0,,0.0
S100OFCY,52763000000.0,,0.4
S100T6Y3,119457000000.0,2215000000.0,
S100M9YE,43261242000.0,5274978000.0,
S100OFDA,29751566000.0,,0.4
S100VHA9,1391480000000.0,,0.7
S100Q4D8,125256000000.0,7978000000.0,0.0
S100T7BB,326710000000.0,13479000000.0,0.3
S100M9Z3,1602724000.0,204859000.0,0.0
S100VHAM,,,-0.7
S100OFDE,261175000000.0,,
S100Q4EN,,,0.2
S100T85W,34868582000.0,9585604000.0,0.6
S100VHBT,1170611000000.0,,0.5
S100OFDN,6877241000.0,,0.5
S100M9ZD,608813000000.0,101979000000.0,0.6
S100T8L9,2045683000.0,,0.0
S100VHC1,2939422000000.0,,
S100OFES,199646000000.0,,0.6
S100M9ZH,2916818000000.0,,0.3
S100Q4FB,4635682000000.0,267948000000.0,0.2
S100Q4FG,1019897000000.0,87122000000.0,
S100T8QA,152508000000.0,1459000000.0,-0.5
S100VHD7,12462000000.0,,0.3
S100MA0P,2497581000.0,-132789000.0,
S100OFFE,7489236000.0,,
S100T8QU,804764000.0,-7053000.0,0.4
S100Q4FL,5562666000000.0,,0.0
S100VHEC,1410961000000.0,-124992000000.0,-0.8
S100OFG2,54344000000.0,,0.0
S100MA14,853211000.0,192761000.0,0.2
S100T8R7,152249000000.0,15813000000.0,0.6
S100Q4FQ,98011000000.0,11183000000.0,0.4
S100VHGA,17086858000.0,,
S100OFGE,,,-0.2
S100MA18,23794000000.0,872000000.0,0.6
S100Q4G3,1213628000000.0,49792000000.0,
S100VHHO,350114000000.0,,-0.8
S100T8RC,2665763000.0,147223000.0,0.2
S100MA2C,1423569000.0,-119534000.0,
S100OFLP,1031103000000.0,,0.2
S100MA2T,94709000.0,-105507000.0,0.5
S100VHIG,5072384000.0,,
S100OFNG,282088000000.0,,0.2
S100Q4GQ,,,0.0
S100T8U5,319839000000.0,,0.6
S100Q4HL,594978000.0,-47786000.0,
S100VHJ6,39156000000.0,,0.0
S100T8U9,1598999000000.0,257085000000.0,
S100OFPL,658503000000.0,,0.2
S100T8VD,176883000000.0,57706000000.0,
S100Q4II,225105000000.0,38742000000.0,0.7
S100VHKK,2762014000.0,,0.2
S100MA30,17725000000.0,6109000000.0,0.4
S100MA32,11706585000.0,1330528000.0,
S100OFRN,1277976000000.0,,-0.2
S100T8WK,3506515000.0,656182000.0,
S100Q4IQ,87227000000.0,29300000000.0,0.6
S100VHKZ,908174000.0,,
S100MA3L,74155000000.0,18783000000.0,
S100Q4IT,101384000000.0,8899000000.0,0.7
S100T8ZZ,1990592000.0,86077000.0,
S100OFU7,226335377000.0,23547083000.0,0.0
S100MA3W,440758000.0,52197000.0,
S100VHM6,126168000000.0,,0.5
S100OFWR,84857000000.0,,0.0
S100T90E,715311000000.0,23738000000.0,0.6
S100VHMV,446211000000.0,,0.5
S100Q4IZ,794586000000.0,58900000000.0,
S100OFXX,57020000000.0,,
S100MA3X,334043000000.0,60401000000.0,
S100Q4J6,79632000000.0,9317000000.0,
S100VHMW,3472875000.0,,0.3
S100T93Y,280624000000.0,,0.3
S100MA49,382842000.0,-276668000.0,0.3
S100Q4JA,2050198000000.0,249404000000.0,0.6
S100OFYV,5482410000.0,,0.6
S100T96D,432209000.0,16880000.0,0.5
S100VHNU,19166906000.0,,0.3
S100Q4KA,2096091000000.0,152904000000.0,0.3
S100MA55,117380000000.0,,
S100T96P,313119000000.0,15588000000.0,0.4
S100OFZ7,1612688000000.0,,-0.4
S100VHOO,50713000000.0,2558000000.0,
S100T98N,265558000000.0,4674000000.0,-0.5
S100OG1V,3109106000000.0,,0.6
S100MA56,274154000000.0,,
S100VHQB,5033855000.0,,
S100Q4KT,4345459000000.0,982003000000.0,0.5
S100OG4J,2038909000000.0,,0.3
S100MA5Q,405172000000.0,,-0.2
S100MA5Z,267294000.0,-308019000.0,0.6
S100OG4X,1259091000000.0,,0.0
S100T991,1424672000.0,202248000.0,
S100Q4L1,68004000000.0,1570000000.0,-0.2
S100VHQQ,3902046000.0,,
S100Q4LI,3565237000000.0,163225000000.0,
S100VHR2,1071126000000.0,,0.0
S100T99Y,39427908000.0,-1052271000.0,
S100MA8C,21886090000.0,861608000.0,
S100OG50,10528500000.0,,0.1
S100Q4MF,8380181000.0,2100620000.0,0.5
S100T9B4,3943000000.0,498000000.0,-0.2
S100VHRC,3542027000.0,,0.6
S100MA9A,,,0.0
S100OG52,,,
S100Q4MJ,101395000000.0,5056000000.0,
S100T9C7,52305000000.0,4685000000.0,
S100VHSE,272638000000.0,,0.0
S100MA9E,138484000000.0,7769000000.0,0.2
S100OG5K,41676000000.0,,0.5
S100Q4NA,,-551536000.0,
S100T9EY,837993000.0,138146000.0,0.0
S100MAAN,91329000000.0,22115000000.0,0.5
S100VHTU,288119000000.0,,0.6
S100OG62,776660000.0,,-0.8
S100Q4NG,128601000000.0,11081000000.0,0.6
S100T9FU,5054776000.0,1226527000.0,0.0
S100MABP,2820393000.0,190710000.0,0.4
S100OG6F,,,-0.6
S100Q4NI,210859000000.0,,0.5
S100T9GJ,12883930000.0,-331479000.0,0.2
S100VHVQ,1696765000000.0,,0.3
S100VHTV,103600000000.0,,
S100MAC0,2673544000.0,196977000.0,
S100OG70,96421000000.0,,-0.6
S100RN48,1479222000.0,740965000.0,0.3
S100T9HQ,2034585000.0,-10897000.0,0.6
S100VHVX,8470717000.0,,-0.2
S100MACM,1633445000.0,294653000.0,
S100OG7A,482547000000.0,,0.3
S100RN59,24753000.0,-176051000.0,
S100T9IG,6490800000.0,67225000.0,
S100MACW,2387523000.0,187432000.0,-0.3
S100VHWB,560000000.0,-2843000000.0,-0.2
S100OG8F,564989000000.0,,0.0
S100RN7K,102755000000.0,12286000000.0,
S100T9K4,2327967000.0,745821000.0,0.0
S100VHXM,1559020000.0,,0.0
S100RN7X,113371000000.0,12950000000.0,0.6
S100MAD2,380000000.0,-283000000.0,0.0
S100OG8K,339642000000.0,,0.0
S100VHY0,2571852000.0,,0.6
S100OG8P,192642000000.0,,0.0
S100T9K5,2669358000.0,432225000.0,
S100MADK,408211000000.0,25192000000.0,0.1
S100RN8E,886737000000.0,12401000000.0,0.0
S100OG9M,1482961000000.0,,
S100MAE2,67963000000.0,-1285000000.0,
S100T9LW,5235750000.0,,
S100RN9H,27992000000.0,2774000000.0,
S100VHYV,16727784000.0,,-0.5
S100MAE7,342469000.0,-13829000.0,0.0
S100T9MB,3130000000.0,885000000.0,0.4
S100VHZ5,2279233000000.0,,-0.4
S100OGB7,249140000000.0,,-0.4
S100RN9S,2634226000.0,201107000.0,0.7
S100T9OO,1022013000.0,111676000.0,0.6
S100MAER,2968471000.0,50985000.0,0.0
S100VHZW,57116000000.0,,0.4
S100RNA3,30335000000.0,2025000000.0,
S100OGC3,2091050000.0,,0.6
S100TA0P,2778177000.0,185781000.0,
S100OGEE,130868000000.0,11462000000.0,0.0
S100VHZY,4304918000.0,,0.2
S100RNA7,62681000000.0,4327000000.0,
S100MAFV,6465175000.0,1455628000.0,0.0
S100RNAC,12767656000.0,1664451000.0,0.6
S100MAGP,1386060000.0,59468000.0,
S100VHZZ,4509821000000.0,,0.0
S100OGF2,156597000000.0,,0.0
S100TAPP,195881000000.0,,
S100TAWB,3107242000000.0,,0.0
S100MAI4,209478000000.0,,0.0
S100VI0L,,,-0.6
S100OGGY,6707361000.0,,0.0
S100RNAU,72633000000.0,17151000000.0,0.6
